,Govt_ID,Policy_Number,Disease,Disease_Category,Claim_Date
2573,RWVFW3268T,P12541,Gallstones,surgical,2017-10-25
2574,NUAOU0301W,C25391,Coronary Artery Disease,cardiac,2023-08-10
2575,NUAOU0301W,C25391,Appendicitis,surgical,2022-11-15
2576,NUAOU0301W,C25391,Hernia,surgical,2017-09-28
2577,NUAOU0301W,C25391,Autoimmune Disorder,rare,2021-03-15
2578,DWHIM6062D,K93596,Asthma,chronic,2021-10-01
2579,DWHIM6062D,K93596,Hypothyroidism,chronic,2024-03-19
2580,DWHIM6062D,K93596,Angina,cardiac,2022-02-20
2581,DWHIM6062D,K93596,Pneumonia,acute,2024-04-13
2582,DWHIM6062D,K93596,Viral Fever,acute,2022-12-13
2583,ZLVZG0192C,B32652,Chronic Kidney Disease,chronic,2018-04-13
2584,ZLVZG0192C,B32652,Asthma,chronic,2024-09-15
2585,ZLVZG0192C,B32652,Viral Fever,acute,2018-10-07
2586,YOMXD7196F,K96984,Multiple Sclerosis,rare,2018-01-07
2587,YOMXD7196F,K96984,Lupus,rare,2021-07-13
2588,YOMXD7196F,K96984,Hypothyroidism,chronic,2023-03-04
2589,KDRUR6469X,J16977,Angina,cardiac,2023-11-22
2590,YJBJT7196Z,B22254,Gastroenteritis,acute,2016-01-02
2591,YJBJT7196Z,B22254,Lupus,rare,2019-09-28
2592,YJBJT7196Z,B22254,Hernia,surgical,2023-01-12
2593,YJBJT7196Z,B22254,Appendicitis,surgical,2023-01-22
2594,GQTXW9500J,O27645,Angina,cardiac,2023-12-09
2595,GQTXW9500J,O27645,Myocardial Infarction,cardiac,2023-02-17
2596,GQTXW9500J,O27645,Autoimmune Disorder,rare,2021-08-29
2597,GQTXW9500J,O27645,Multiple Sclerosis,rare,2019-10-27
2598,ZKBWH4981S,I09024,Multiple Sclerosis,rare,2020-08-31
2599,JJRHH7738Q,R56276,Fracture Femur,surgical,2016-10-26
2600,TXSWN7242H,J96252,Appendicitis,surgical,2016-01-27
2601,TXSWN7242H,J96252,Myocardial Infarction,cardiac,2019-10-21
2602,TXSWN7242H,J96252,Dengue,acute,2018-05-25
2603,TXSWN7242H,J96252,Fracture Femur,surgical,2021-03-08
2604,TXSWN7242H,J96252,Gastroenteritis,acute,2017-10-18
2605,UHCFU2466G,R49223,Multiple Sclerosis,rare,2024-08-29
2606,UHCFU2466G,R49223,Gallstones,surgical,2016-05-21
2607,UHCFU2466G,R49223,Myocardial Infarction,cardiac,2018-08-28
2608,UHCFU2466G,R49223,Angina,cardiac,2020-02-18
2609,UHCFU2466G,R49223,Hypertension,chronic,2016-09-12
2610,MHRHR3832O,T54109,Myocardial Infarction,cardiac,2016-03-11
2611,MHRHR3832O,T54109,Chronic Kidney Disease,chronic,2023-03-31
2612,MHRHR3832O,T54109,Autoimmune Disorder,rare,2017-07-05
2613,MHRHR3832O,T54109,Chronic Kidney Disease,chronic,2022-04-12
2614,TZPXK4948P,C65051,Viral Fever,acute,2019-09-02
2615,GMRAP6379V,D40284,Autoimmune Disorder,rare,2016-11-07
2616,GMRAP6379V,D40284,Coronary Artery Disease,cardiac,2019-03-18
2617,GMRAP6379V,D40284,Gastroenteritis,acute,2021-10-28
2618,TNKXK3243V,N98056,Diabetes Mellitus,chronic,2017-10-28
2619,BUWRV3756B,Q49733,Hypertension,chronic,2016-07-18
2620,JRGIY0396C,Z58988,Urinary Tract Infection,acute,2018-07-21
2621,JRGIY0396C,Z58988,Autoimmune Disorder,rare,2022-07-20
2622,JRGIY0396C,Z58988,Gastroenteritis,acute,2018-05-08
2623,NIDQM4871P,U52224,ACL Tear,surgical,2024-05-08
2624,NIDQM4871P,U52224,Diabetes Mellitus,chronic,2023-05-27
2625,NIDQM4871P,U52224,Pneumonia,acute,2022-03-04
2626,HBJRI4453U,X60521,Hypothyroidism,chronic,2018-09-18
2627,HBJRI4453U,X60521,Coronary Artery Disease,cardiac,2024-10-18
2628,HBJRI4453U,X60521,Dengue,acute,2018-08-17
2629,GCAPF2417G,K47991,Myocardial Infarction,cardiac,2019-02-03
2630,GCAPF2417G,K47991,Angina,cardiac,2016-06-07
2631,GCAPF2417G,K47991,Pneumonia,acute,2016-02-07
2632,GCAPF2417G,K47991,Myocardial Infarction,cardiac,2023-05-06
2633,GCAPF2417G,K47991,ACL Tear,surgical,2023-06-27
2634,JGCSV4463I,S98615,Hypothyroidism,chronic,2023-07-08
2635,JGCSV4463I,S98615,Chronic Kidney Disease,chronic,2019-03-07
2636,JGCSV4463I,S98615,Fracture Femur,surgical,2017-05-25
2637,JGCSV4463I,S98615,Lupus,rare,2021-06-08
2638,JGCSV4463I,S98615,Autoimmune Disorder,rare,2019-04-26
2639,XOJRO6684O,I57122,Angina,cardiac,2016-08-13
2640,XOJRO6684O,I57122,Chronic Kidney Disease,chronic,2016-10-11
2641,XOJRO6684O,I57122,Angina,cardiac,2019-02-07
2642,XOJRO6684O,I57122,Chronic Kidney Disease,chronic,2018-04-19
2643,XOJRO6684O,I57122,Hypothyroidism,chronic,2016-01-09
2644,ZTUFF8858Y,H02680,Multiple Sclerosis,rare,2017-02-14
2645,ZTUFF8858Y,H02680,Chronic Kidney Disease,chronic,2021-11-22
2646,ZTUFF8858Y,H02680,Fracture Femur,surgical,2019-02-23
2647,ZTUFF8858Y,H02680,Myocardial Infarction,cardiac,2020-06-16
2648,ZTUFF8858Y,H02680,Hypothyroidism,chronic,2018-05-23
2649,IDGXY3911E,F19970,Hernia,surgical,2017-03-01
2650,IDGXY3911E,F19970,Asthma,chronic,2024-06-22
2651,ODUVI2072F,M73019,Myocardial Infarction,cardiac,2017-11-28
2652,ODUVI2072F,M73019,Urinary Tract Infection,acute,2021-12-13
2653,LRWZE7217L,Y77476,Lupus,rare,2020-04-17
2654,LRWZE7217L,Y77476,Angina,cardiac,2017-08-23
2655,LRWZE7217L,Y77476,Pneumonia,acute,2017-09-14
2656,LRWZE7217L,Y77476,Gastroenteritis,acute,2024-08-26
2657,GGPWM0569H,A53352,Appendicitis,surgical,2023-07-29
2658,GGPWM0569H,A53352,Lupus,rare,2017-03-30
2659,GGPWM0569H,A53352,Diabetes Mellitus,chronic,2023-08-26
2660,GGPWM0569H,A53352,Viral Fever,acute,2019-10-04
2661,MMQDB5456J,A72466,Angina,cardiac,2022-09-02
2662,MMQDB5456J,A72466,Coronary Artery Disease,cardiac,2019-04-20
2663,MMQDB5456J,A72466,Hypothyroidism,chronic,2017-01-21
2664,TWLUT4888Z,L92372,Angina,cardiac,2016-01-29
2665,TWLUT4888Z,L92372,Diabetes Mellitus,chronic,2023-02-03
2666,TWLUT4888Z,L92372,Coronary Artery Disease,cardiac,2020-11-01
2667,TWLUT4888Z,L92372,Viral Fever,acute,2021-06-06
2668,TWLUT4888Z,L92372,Fracture Femur,surgical,2018-09-03
2669,NEEBD9818M,P17328,Myocardial Infarction,cardiac,2021-02-12
2670,NEEBD9818M,P17328,Fracture Femur,surgical,2019-02-08
2671,NEEBD9818M,P17328,Coronary Artery Disease,cardiac,2020-07-25
2672,VHDTB6583P,W97345,Autoimmune Disorder,rare,2016-12-29
2673,VHDTB6583P,W97345,Lupus,rare,2016-07-12
2674,VHDTB6583P,W97345,Coronary Artery Disease,cardiac,2018-03-04
2675,VHDTB6583P,W97345,Diabetes Mellitus,chronic,2019-10-16
2676,VHDTB6583P,W97345,Coronary Artery Disease,cardiac,2019-01-22
2677,XXUVL8667S,E77334,Viral Fever,acute,2019-10-09
2678,XXUVL8667S,E77334,Fracture Femur,surgical,2024-11-02
2679,XXUVL8667S,E77334,Lupus,rare,2019-10-06
2680,XXUVL8667S,E77334,Viral Fever,acute,2022-09-12
2681,AFHRI1707Z,D85358,Multiple Sclerosis,rare,2020-10-12
2682,AFHRI1707Z,D85358,Asthma,chronic,2017-09-08
2683,AFHRI1707Z,D85358,Dengue,acute,2023-03-09
2684,AFHRI1707Z,D85358,Diabetes Mellitus,chronic,2023-02-19
2685,AFHRI1707Z,D85358,Hypothyroidism,chronic,2024-02-09
2686,ETUPO3331W,N42880,Autoimmune Disorder,rare,2023-08-07
2687,ETUPO3331W,N42880,Autoimmune Disorder,rare,2020-12-19
2688,DHEWZ1505V,N25684,Coronary Artery Disease,cardiac,2016-07-20
2689,DHEWZ1505V,N25684,Autoimmune Disorder,rare,2022-07-07
2690,DHEWZ1505V,N25684,Chronic Kidney Disease,chronic,2018-12-28
2691,DHEWZ1505V,N25684,Dengue,acute,2016-02-07
2692,GEOPJ1372W,H58372,Lupus,rare,2024-04-07
2693,GEOPJ1372W,H58372,Pneumonia,acute,2024-12-29
2694,UHPET4656M,B16986,Autoimmune Disorder,rare,2024-05-06
2695,UHPET4656M,B16986,Fracture Femur,surgical,2020-09-25
2696,KLAAH7509R,U22675,Hypothyroidism,chronic,2019-03-15
2697,KLAAH7509R,U22675,Appendicitis,surgical,2020-02-21
2698,ZNBYG3788D,D23445,Chronic Kidney Disease,chronic,2016-10-19
2699,ZNBYG3788D,D23445,Autoimmune Disorder,rare,2016-02-25
2700,ZNBYG3788D,D23445,Lupus,rare,2018-06-30
2701,ZNBYG3788D,D23445,Multiple Sclerosis,rare,2018-05-13
2702,FIWCK7372M,X31003,Appendicitis,surgical,2024-12-14
2703,BSKBR3907R,S64021,Autoimmune Disorder,rare,2022-11-05
2704,BSKBR3907R,S64021,Multiple Sclerosis,rare,2019-10-05
2705,BSKBR3907R,S64021,Pneumonia,acute,2017-02-06
2706,BSKBR3907R,S64021,Lupus,rare,2017-06-13
2707,BSKBR3907R,S64021,Angina,cardiac,2016-05-28
2708,FGIKH8339Z,Y60867,Fracture Femur,surgical,2016-12-27
2709,FGIKH8339Z,Y60867,Chronic Kidney Disease,chronic,2023-11-16
2710,FGIKH8339Z,Y60867,Diabetes Mellitus,chronic,2022-06-28
2711,FGIKH8339Z,Y60867,Lupus,rare,2023-04-18
2712,FGIKH8339Z,Y60867,Fracture Femur,surgical,2021-01-12
2713,JPVBR9956T,O43428,Hypothyroidism,chronic,2018-10-18
2714,JPVBR9956T,O43428,Chronic Kidney Disease,chronic,2016-12-13
2715,JPVBR9956T,O43428,Hypertension,chronic,2022-11-20
2716,XBTUR8906P,X63384,Hypothyroidism,chronic,2019-07-24
2717,XBTUR8906P,X63384,Hypertension,chronic,2019-11-23
2718,XBTUR8906P,X63384,Lupus,rare,2018-06-03
2719,XBTUR8906P,X63384,Dengue,acute,2018-07-06
2720,TICXW7255Z,A24970,Myocardial Infarction,cardiac,2018-11-23
2721,TICXW7255Z,A24970,Asthma,chronic,2017-01-02
2722,TICXW7255Z,A24970,Urinary Tract Infection,acute,2016-08-08
2723,TICXW7255Z,A24970,Dengue,acute,2018-08-03
2724,TICXW7255Z,A24970,ACL Tear,surgical,2018-12-06
2725,VRVXR0423L,Z08643,Appendicitis,surgical,2020-04-07
2726,GWMFG8309M,U40389,Gallstones,surgical,2019-03-16
2727,GWMFG8309M,U40389,Lupus,rare,2016-05-09
2728,YOPCK3287H,G03681,Asthma,chronic,2017-04-11
2729,YOPCK3287H,G03681,Appendicitis,surgical,2016-06-04
2730,YOPCK3287H,G03681,Dengue,acute,2024-05-27
2731,PBRXI1713B,I70026,Multiple Sclerosis,rare,2024-04-15
2732,PBRXI1713B,I70026,Appendicitis,surgical,2017-05-13
2733,GWOEH3329C,T21411,Autoimmune Disorder,rare,2023-06-08
2734,GWOEH3329C,T21411,Asthma,chronic,2024-08-19
2735,GWOEH3329C,T21411,Gallstones,surgical,2016-04-20
2736,GWOEH3329C,T21411,Urinary Tract Infection,acute,2019-11-30
2737,FKCLI2868F,Q06552,Diabetes Mellitus,chronic,2022-07-09
2738,FKCLI2868F,Q06552,Chronic Kidney Disease,chronic,2019-03-14
2739,PDKXL7998B,P18479,Urinary Tract Infection,acute,2023-03-05
2740,PDKXL7998B,P18479,Pneumonia,acute,2016-07-26
2741,PDKXL7998B,P18479,Gastroenteritis,acute,2017-12-04
2742,GJWIU3792R,H78348,Angina,cardiac,2022-02-11
2743,GJWIU3792R,H78348,Multiple Sclerosis,rare,2022-07-30
2744,BXNDS7666S,C11171,Myocardial Infarction,cardiac,2022-03-31
2745,BXNDS7666S,C11171,Angina,cardiac,2023-02-11
2746,XWQID1287K,S78600,Urinary Tract Infection,acute,2022-05-16
2747,XWQID1287K,S78600,Multiple Sclerosis,rare,2020-04-22
2748,XWQID1287K,S78600,Lupus,rare,2019-08-21
2749,XWQID1287K,S78600,Hypothyroidism,chronic,2021-11-28
2750,OZVAO8572W,S57709,Hernia,surgical,2021-03-24
2751,OZVAO8572W,S57709,Asthma,chronic,2019-08-23
2752,OZVAO8572W,S57709,Asthma,chronic,2021-09-20
2753,XTHMK8267Q,Z69496,Myocardial Infarction,cardiac,2020-11-23
2754,XTHMK8267Q,Z69496,Asthma,chronic,2018-03-02
2755,XTHMK8267Q,Z69496,Urinary Tract Infection,acute,2020-03-17
2756,PGRJU4831D,Z88975,Asthma,chronic,2022-01-25
2757,OLSSQ0165T,D37000,Appendicitis,surgical,2019-03-31
2758,OLSSQ0165T,D37000,Hypertension,chronic,2017-02-19
2759,OLSSQ0165T,D37000,Hernia,surgical,2017-09-17
2760,OLSSQ0165T,D37000,Coronary Artery Disease,cardiac,2024-03-04
2761,OLSSQ0165T,D37000,Coronary Artery Disease,cardiac,2019-08-31
2762,FSSTS2928U,E83714,Dengue,acute,2019-09-12
2763,FSSTS2928U,E83714,Multiple Sclerosis,rare,2018-07-17
2764,FSSTS2928U,E83714,Appendicitis,surgical,2021-11-05
2765,FSSTS2928U,E83714,Fracture Femur,surgical,2019-12-02
2766,EXUDG6129U,G02591,Diabetes Mellitus,chronic,2020-03-19
2767,EXUDG6129U,G02591,Dengue,acute,2021-12-15
2768,EXUDG6129U,G02591,Lupus,rare,2022-04-29
2769,EXUDG6129U,G02591,Hypertension,chronic,2024-11-03
2770,EXUDG6129U,G02591,Gastroenteritis,acute,2021-10-24
2771,FIICG2816X,T26210,Autoimmune Disorder,rare,2021-08-11
2772,FIICG2816X,T26210,Dengue,acute,2019-08-18
2773,FIICG2816X,T26210,Urinary Tract Infection,acute,2018-09-03
2774,NWVFS8955F,R72526,Gallstones,surgical,2016-06-13
2775,NWVFS8955F,R72526,Diabetes Mellitus,chronic,2022-04-17
2776,HYOZH3470O,A89680,ACL Tear,surgical,2023-06-17
2777,HYOZH3470O,A89680,Coronary Artery Disease,cardiac,2019-05-02
2778,HYOZH3470O,A89680,Asthma,chronic,2018-06-18
2779,HYOZH3470O,A89680,Fracture Femur,surgical,2017-04-26
2780,XZTGN3832N,S07272,Lupus,rare,2017-12-06
2781,XZTGN3832N,S07272,Urinary Tract Infection,acute,2019-10-01
2782,XZTGN3832N,S07272,Lupus,rare,2017-05-30
2783,XZTGN3832N,S07272,Pneumonia,acute,2018-07-20
2784,XZTGN3832N,S07272,Coronary Artery Disease,cardiac,2016-12-26
2785,ZKDNR1443S,H48260,Gastroenteritis,acute,2021-06-27
2786,ZKDNR1443S,H48260,Myocardial Infarction,cardiac,2017-01-12
2787,ZKDNR1443S,H48260,Angina,cardiac,2023-11-19
2788,ZKDNR1443S,H48260,Myocardial Infarction,cardiac,2016-01-16
2789,ZKDNR1443S,H48260,Myocardial Infarction,cardiac,2022-09-05
2790,DWJJC5323A,W43366,ACL Tear,surgical,2020-08-05
2791,DWJJC5323A,W43366,Multiple Sclerosis,rare,2016-05-29
2792,BPTXA5131P,H63362,Hypertension,chronic,2023-01-25
2793,BPTXA5131P,H63362,Hypertension,chronic,2023-12-28
2794,BPTXA5131P,H63362,Multiple Sclerosis,rare,2024-09-09
2795,BPTXA5131P,H63362,Autoimmune Disorder,rare,2017-09-23
2796,BPTXA5131P,H63362,Coronary Artery Disease,cardiac,2023-11-07
2797,RGOAP7309G,G37827,Urinary Tract Infection,acute,2024-07-26
2798,HTFOV5464M,H71423,Myocardial Infarction,cardiac,2024-04-30
2799,HTFOV5464M,H71423,Gastroenteritis,acute,2021-01-05
2800,HTFOV5464M,H71423,Lupus,rare,2023-11-26
2801,HTFOV5464M,H71423,Autoimmune Disorder,rare,2018-06-01
2802,POOWZ0860S,Z51214,Angina,cardiac,2016-10-30
2803,POOWZ0860S,Z51214,Fracture Femur,surgical,2020-06-19
2804,POOWZ0860S,Z51214,Dengue,acute,2020-03-13
2805,POOWZ0860S,Z51214,Lupus,rare,2022-12-28
2806,LTJDM3384K,V83034,Lupus,rare,2023-11-26
2807,ZAULN5412S,Q92407,Diabetes Mellitus,chronic,2017-02-05
2808,ZAULN5412S,Q92407,Gastroenteritis,acute,2022-02-27
2809,ZAULN5412S,Q92407,Lupus,rare,2018-06-30
2810,ZAULN5412S,Q92407,Gallstones,surgical,2017-05-23
2811,ZAULN5412S,Q92407,Angina,cardiac,2024-12-24
2812,OOOFV0801A,H93502,ACL Tear,surgical,2016-11-27
2813,KFPFC6589B,T79029,Myocardial Infarction,cardiac,2017-06-18
2814,KFPFC6589B,T79029,Coronary Artery Disease,cardiac,2021-03-25
2815,TJANI3600G,C47887,Gastroenteritis,acute,2016-08-09
2816,TJANI3600G,C47887,Gastroenteritis,acute,2021-03-03
2817,FDPRD0766R,R97306,Viral Fever,acute,2024-09-09
2818,FDPRD0766R,R97306,Autoimmune Disorder,rare,2019-11-25
2819,FDPRD0766R,R97306,Pneumonia,acute,2024-11-04
2820,FDPRD0766R,R97306,Multiple Sclerosis,rare,2023-05-14
2821,FDPRD0766R,R97306,Angina,cardiac,2017-06-22
2822,YYFTS8099I,J31210,Gastroenteritis,acute,2016-05-11
2823,ZQARS8271N,E13655,Gastroenteritis,acute,2019-02-15
2824,MNQSA1390M,J05355,Gastroenteritis,acute,2021-07-20
2825,MNQSA1390M,J05355,Dengue,acute,2020-01-02
2826,MNQSA1390M,J05355,Dengue,acute,2024-05-25
2827,MNQSA1390M,J05355,Autoimmune Disorder,rare,2017-10-04
2828,CSPZF1991M,Y36058,Gallstones,surgical,2020-09-27
2829,CSPZF1991M,Y36058,Multiple Sclerosis,rare,2021-11-15
2830,CSPZF1991M,Y36058,Myocardial Infarction,cardiac,2023-04-04
2831,YNTAM2783N,U35362,Autoimmune Disorder,rare,2018-05-19
2832,YNTAM2783N,U35362,Hypertension,chronic,2020-09-28
2833,YNTAM2783N,U35362,Autoimmune Disorder,rare,2023-04-18
2834,YNTAM2783N,U35362,Dengue,acute,2022-11-22
2835,JWRWJ3348P,X39187,Multiple Sclerosis,rare,2016-03-20
2836,JWRWJ3348P,X39187,Hypothyroidism,chronic,2024-06-15
2837,JWRWJ3348P,X39187,Chronic Kidney Disease,chronic,2016-12-14
2838,JWRWJ3348P,X39187,Fracture Femur,surgical,2020-07-02
2839,JWRWJ3348P,X39187,Myocardial Infarction,cardiac,2020-06-26
2840,OSLPT4556W,Q84065,Lupus,rare,2018-04-04
2841,OSLPT4556W,Q84065,Multiple Sclerosis,rare,2016-01-28
2842,OSLPT4556W,Q84065,Hypothyroidism,chronic,2024-06-05
2843,OSLPT4556W,Q84065,Asthma,chronic,2016-05-22
2844,OSLPT4556W,Q84065,Myocardial Infarction,cardiac,2020-01-23
2845,TNHPX5974V,L22437,Viral Fever,acute,2018-07-05
2846,IAVWB2288U,C88483,Dengue,acute,2020-01-25
2847,IAVWB2288U,C88483,Autoimmune Disorder,rare,2021-03-19
2848,IAVWB2288U,C88483,Angina,cardiac,2024-01-27
2849,IAVWB2288U,C88483,Angina,cardiac,2020-06-01
2850,IAVWB2288U,C88483,Pneumonia,acute,2020-01-30
2851,MZPKR4260Z,N32057,Urinary Tract Infection,acute,2020-07-03
2852,MZPKR4260Z,N32057,Coronary Artery Disease,cardiac,2019-04-01
2853,MZPKR4260Z,N32057,Hypothyroidism,chronic,2018-02-04
2854,MZPKR4260Z,N32057,ACL Tear,surgical,2020-03-19
2855,MZPKR4260Z,N32057,Dengue,acute,2020-11-14
2856,RGYJZ0908E,C28991,Dengue,acute,2017-01-28
2857,RGYJZ0908E,C28991,Asthma,chronic,2021-12-14
2858,RGYJZ0908E,C28991,Chronic Kidney Disease,chronic,2016-01-02
2859,PYKPR9400U,L12765,Urinary Tract Infection,acute,2024-11-09
2860,FNNNN3667U,G80305,Multiple Sclerosis,rare,2020-12-29
2861,FNNNN3667U,G80305,Coronary Artery Disease,cardiac,2017-07-01
2862,FNNNN3667U,G80305,Dengue,acute,2021-10-17
2863,FNNNN3667U,G80305,Coronary Artery Disease,cardiac,2020-02-15
2864,FNNNN3667U,G80305,Autoimmune Disorder,rare,2023-08-10
2865,RVZVY3300F,J38722,Hernia,surgical,2020-11-13
2866,RVZVY3300F,J38722,Multiple Sclerosis,rare,2018-07-02
2867,RVZVY3300F,J38722,Myocardial Infarction,cardiac,2018-07-25
2868,RVZVY3300F,J38722,Hypothyroidism,chronic,2022-02-15
2869,RVZVY3300F,J38722,Dengue,acute,2023-07-26
2870,NFEKP9980T,U66276,Urinary Tract Infection,acute,2018-10-04
2871,NFEKP9980T,U66276,Angina,cardiac,2019-03-18
2872,NFEKP9980T,U66276,Hypertension,chronic,2018-11-29
2873,NFEKP9980T,U66276,Gastroenteritis,acute,2017-06-01
2874,NFEKP9980T,U66276,Appendicitis,surgical,2024-09-11
2875,QXTWO8028J,Q75027,Multiple Sclerosis,rare,2016-06-12
2876,QXTWO8028J,Q75027,Hypothyroidism,chronic,2020-07-31
2877,QXTWO8028J,Q75027,Coronary Artery Disease,cardiac,2020-10-08
2878,JDDNB3067E,F11019,ACL Tear,surgical,2022-03-29
2879,CFVBV4883V,W04464,Myocardial Infarction,cardiac,2019-10-02
2880,CFVBV4883V,W04464,Hypothyroidism,chronic,2021-07-28
2881,CFVBV4883V,W04464,Fracture Femur,surgical,2019-07-12
2882,CFVBV4883V,W04464,Chronic Kidney Disease,chronic,2018-02-08
2883,CFVBV4883V,W04464,Pneumonia,acute,2023-08-16
2884,PBPPH0309A,G08535,Viral Fever,acute,2020-10-03
2885,PBPPH0309A,G08535,Dengue,acute,2022-12-05
2886,EJXDQ5549A,L37390,Viral Fever,acute,2023-03-18
2887,EJXDQ5549A,L37390,Lupus,rare,2020-06-10
2888,VVUPB2337R,M47423,Coronary Artery Disease,cardiac,2024-12-23
2889,YEHOY0522B,X45280,Chronic Kidney Disease,chronic,2020-08-31
2890,IMGDT6985T,C56580,Autoimmune Disorder,rare,2016-02-10
2891,IMGDT6985T,C56580,Hernia,surgical,2020-07-05
2892,ZVVEO2856K,X08080,Diabetes Mellitus,chronic,2024-05-06
2893,JJIFL2938R,W01606,Myocardial Infarction,cardiac,2023-12-11
2894,VJGQD7290E,E16861,Angina,cardiac,2016-08-23
2895,VJGQD7290E,E16861,Fracture Femur,surgical,2020-08-11
2896,VJGQD7290E,E16861,Viral Fever,acute,2019-10-30
2897,VJGQD7290E,E16861,Lupus,rare,2020-07-17
2898,VJGQD7290E,E16861,Fracture Femur,surgical,2021-06-08
2899,ROVVC8009Y,J33870,Coronary Artery Disease,cardiac,2024-12-19
2900,ROVVC8009Y,J33870,Appendicitis,surgical,2020-07-01
2901,ROVVC8009Y,J33870,Hernia,surgical,2018-04-24
2902,TQQIF3548Z,M15457,Chronic Kidney Disease,chronic,2016-03-08
2903,TQQIF3548Z,M15457,Hernia,surgical,2021-12-13
2904,TQQIF3548Z,M15457,Multiple Sclerosis,rare,2022-02-12
2905,TQQIF3548Z,M15457,Lupus,rare,2018-11-02
2906,LULHN3413G,P67568,Autoimmune Disorder,rare,2020-04-26
2907,LULHN3413G,P67568,Dengue,acute,2023-11-10
2908,LULHN3413G,P67568,Asthma,chronic,2022-11-23
2909,LULHN3413G,P67568,Angina,cardiac,2019-03-10
2910,LULHN3413G,P67568,Diabetes Mellitus,chronic,2023-03-22
2911,VSKRT5703H,T48368,Multiple Sclerosis,rare,2021-01-18
2912,VSKRT5703H,T48368,Pneumonia,acute,2020-03-03
2913,VSKRT5703H,T48368,Gallstones,surgical,2024-06-09
2914,TMGFI6847T,Z88731,Pneumonia,acute,2024-12-10
2915,TMGFI6847T,Z88731,Hypertension,chronic,2017-04-22
2916,TMGFI6847T,Z88731,Viral Fever,acute,2020-10-20
2917,TMGFI6847T,Z88731,Appendicitis,surgical,2016-02-23
2918,NOABD7758T,S11633,Pneumonia,acute,2022-06-15
2919,NOABD7758T,S11633,Fracture Femur,surgical,2019-12-24
2920,NOABD7758T,S11633,Gallstones,surgical,2018-03-05
2921,NOABD7758T,S11633,Angina,cardiac,2024-05-26
2922,NOABD7758T,S11633,Multiple Sclerosis,rare,2020-09-21
2923,RAYML4333D,O43893,Angina,cardiac,2021-07-25
2924,RAYML4333D,O43893,Viral Fever,acute,2020-12-22
2925,RAYML4333D,O43893,Multiple Sclerosis,rare,2021-04-11
2926,UTIRL0974I,M04330,Urinary Tract Infection,acute,2016-05-29
2927,XVSEJ4498E,X72414,Hypothyroidism,chronic,2017-05-06
2928,IIWVA1520P,P62429,Appendicitis,surgical,2022-01-30
2929,IIWVA1520P,P62429,ACL Tear,surgical,2016-11-09
2930,ENTSD4034J,W78210,Gastroenteritis,acute,2020-01-25
2931,ENTSD4034J,W78210,Urinary Tract Infection,acute,2019-03-11
2932,ENTSD4034J,W78210,Coronary Artery Disease,cardiac,2022-01-13
2933,ENTSD4034J,W78210,Fracture Femur,surgical,2018-03-23
2934,ENTSD4034J,W78210,Viral Fever,acute,2020-11-17
2935,ZOVMN2161Y,U08190,Multiple Sclerosis,rare,2021-11-24
2936,ZOVMN2161Y,U08190,Hernia,surgical,2018-11-16
2937,ZOVMN2161Y,U08190,Multiple Sclerosis,rare,2020-02-01
2938,ZOVMN2161Y,U08190,Gallstones,surgical,2018-07-11
2939,ZOVMN2161Y,U08190,Autoimmune Disorder,rare,2020-09-23
2940,JITDX0746B,V41193,Hypertension,chronic,2020-07-19
2941,JITDX0746B,V41193,Coronary Artery Disease,cardiac,2017-03-13
2942,JITDX0746B,V41193,Appendicitis,surgical,2024-02-21
2943,JITDX0746B,V41193,Myocardial Infarction,cardiac,2019-08-11
2944,SIRFG0969S,F85046,Lupus,rare,2024-04-16
2945,SIRFG0969S,F85046,Gallstones,surgical,2016-01-17
2946,SIRFG0969S,F85046,Lupus,rare,2021-11-06
2947,WJKGA6647O,I64075,Diabetes Mellitus,chronic,2017-10-01
2948,WJKGA6647O,I64075,Gallstones,surgical,2017-03-12
2949,WJKGA6647O,I64075,Hypothyroidism,chronic,2023-04-09
2950,WJKGA6647O,I64075,Angina,cardiac,2017-04-24
2951,WJKGA6647O,I64075,Chronic Kidney Disease,chronic,2017-02-02
2952,MYCFQ5419M,Y71063,Viral Fever,acute,2020-05-04
2953,KRQOU6738I,L40682,Lupus,rare,2017-10-03
2954,KRQOU6738I,L40682,Gastroenteritis,acute,2018-01-03
2955,KRQOU6738I,L40682,Hernia,surgical,2018-09-16
2956,KRQOU6738I,L40682,Coronary Artery Disease,cardiac,2021-07-08
2957,WETBO5125P,N25993,Asthma,chronic,2022-08-21
2958,WETBO5125P,N25993,Gallstones,surgical,2019-09-22
2959,WETBO5125P,N25993,Chronic Kidney Disease,chronic,2020-05-27
2960,WETBO5125P,N25993,Autoimmune Disorder,rare,2022-04-16
2961,ADPVC8840F,J10015,Autoimmune Disorder,rare,2022-05-03
2962,ADPVC8840F,J10015,ACL Tear,surgical,2023-05-03
2963,ADPVC8840F,J10015,Urinary Tract Infection,acute,2018-10-31
2964,ADPVC8840F,J10015,Lupus,rare,2021-05-03
2965,ADPVC8840F,J10015,Autoimmune Disorder,rare,2024-03-07
2966,MIUQK8597F,R55149,Multiple Sclerosis,rare,2019-08-26
2967,MIUQK8597F,R55149,Viral Fever,acute,2016-10-27
2968,MIUQK8597F,R55149,Myocardial Infarction,cardiac,2018-08-01
2969,MIUQK8597F,R55149,Diabetes Mellitus,chronic,2023-02-18
